protein,degree,eigenvector,katz,page rank,betweenness,subgraph,closeness
YER098W,5.0,0.000287137454773094,0.004849832069623054,6.532982452564341e-05,7.782919433249189e-06,1.0045123045714771e+87,0.2553427699139606
YER101C,1.0,1.2439062214946706e-12,0.004546453125787671,9.229151970393645e-05,0.0,1.8772212484357096e+70,0.14207762792134254
YPL125W,8.0,1.927330458295402e-05,0.004715971158852719,7.111906020782792e-05,0.0,4.515936701915095e+84,0.24609897458760588
YER119C,4.0,5.423479852806834e-10,0.004603685056431016,0.00018481570525309622,0.0004450051980302487,3.580535777529291e+75,0.17490494296577946
YPR021C,1.0,2.5143410738439434e-12,0.0045465339304561645,6.674159330355593e-05,0.0,7.629025338446237e+70,0.14887132878448717
YIL090W,4.0,9.858257392178705e-08,0.004608987828341044,7.381860857057809e-05,2.0343793467855522e-05,1.1841120025111514e+80,0.21847542151507957
YPL236C,3.0,6.911327684848305e-10,0.004584859766400272,0.00014222574123928954,0.0007245063824311799,5.779004913027829e+75,0.1841903300076746
YOR138C,3.0,0.00028582011546670407,0.004814946431404949,4.603380729147587e-05,0.0,9.953154592241976e+86,0.2603036876355748
YIL156W,3.0,1.2595951986414247e-05,0.0046026761944241434,5.1225600749420565e-05,2.6259260615094874e-07,1.9336676358139888e+84,0.2367371445726294
YMR171C,3.0,5.8074890283224615e-06,0.004595435548521617,6.666309405947899e-05,3.727743433729052e-05,4.110799397070595e+83,0.23465397041319502
YGR136W,5.0,6.1185721057208675e-06,0.004641662322334946,7.308149704365793e-05,2.2562722209933572e-05,4.5627899398650395e+83,0.24003130843153456
YER128W,2.0,1.5197285245506652e-07,0.004568968049259656,4.459877264465235e-05,0.0,2.816459315163087e+80,0.19765818025566656
YJL042W,1.0,8.67094630939245e-06,0.004558749069699554,3.475273670522458e-05,0.0,9.161202354253589e+83,0.23743977976600136
YIL045W,7.0,9.240328731229273e-05,0.004743983384692026,8.191511229170156e-05,4.675667238543213e-05,1.0404902607430598e+86,0.24771136241249328
YOR227W,1.0,8.67094630939245e-06,0.004558749069699554,3.475273670522458e-05,0.0,9.161202354253589e+83,0.23743977976600136
YPL137C,1.0,8.67094630939245e-06,0.004558749069699554,3.475273670522458e-05,0.0,9.161202354253589e+83,0.23743977976600136
YOR292C,4.0,4.985452427496829e-09,0.004604248372577445,0.00015674384616336479,0.00023619602828649648,3.0308265996744693e+77,0.17793823737992392
YNL044W,6.0,1.5040989063742997e-07,0.004652765152673345,0.00012420724291235946,0.00022292855008937735,2.754338597896099e+80,0.22754441650521456
YNR062C,4.0,1.300782121450095e-10,0.004605156057920952,0.00012785182169090405,0.0002813278124894387,2.0640714056271162e+74,0.1710673112681294
YER140W,1.0,8.827221068036955e-11,0.004546534954843469,6.483496240416756e-05,0.0,9.380009663081296e+73,0.14182210574996146
YOR154W,4.0,1.9062134649814817e-08,0.004603931638332437,0.00017640014982318243,0.0032566680059136948,4.402326473263167e+78,0.16525461784869622
YPL189C-A,5.0,4.890385752083715e-07,0.004629803024482597,7.203824623104542e-05,1.395709235484184e-05,2.910607163693625e+81,0.2147024504084014
YMR319C,16.0,7.543044671132634e-07,0.0048548613591190715,0.000231448433062863,0.000981987025796961,6.936456650439283e+81,0.2379207792767553
YHL047C,7.0,1.239181487140027e-06,0.0046723227889688725,0.00011200339131555028,7.1382131415053795e-06,1.8688278300080498e+82,0.22050011983702164
YOL152W,5.0,3.361607718692023e-08,0.0046289846066139674,9.475018991679317e-05,9.382487405316717e-06,1.3729532348681505e+79,0.21090436709586216
YLR313C,3.0,5.862422915266668e-07,0.004588259190332156,7.158768001585999e-05,8.76437334547141e-05,4.182682838739837e+81,0.21710914454277286
YHR087W,14.0,0.00026940389324474383,0.005028284495719457,0.0001434428004876819,0.0006756008373882394,8.842988791340937e+86,0.2634970642990119
YER152C,2.0,7.1039967392640105e-09,0.004566166691177755,6.852120905333656e-05,0.0,6.154082520502347e+77,0.18405521656496948
YMR085W,8.0,1.3014403598080471e-06,0.004686122459801069,0.00016386020792194105,0.0005210870707003949,2.0646976128467425e+82,0.22348178137651822
YGR127W,6.0,2.3781310867145917e-07,0.004643395313471615,0.00016689316778925186,0.000366072026973394,6.895577192278836e+80,0.2073940486925158
YER156C,1.0,4.503483800506106e-06,0.004549915625210303,3.673190555665766e-05,0.0,2.470076347844079e+83,0.2015702026656929
YGL005C,9.0,8.022481269308866e-07,0.004713734540911825,0.00010497420332048315,1.2271974462749518e-05,7.846190303065258e+81,0.21909978566325317
YGL223C,7.0,3.435707426409071e-08,0.00466993059666389,8.871625622304817e-05,0.0,1.4344882014824986e+79,0.20777656491135618
YER161C,1.0,4.995443441220133e-06,0.004555478425607988,3.1261310285503763e-05,0.0,3.036258474368405e+83,0.22187386952851804
YGR024C,2.0,5.33717468959391e-06,0.004572377616817872,4.3818902953167484e-05,9.743822874769841e-07,3.470920087277389e+83,0.21455223880597016
YPL207W,9.0,6.597650506384203e-05,0.004760843444260968,0.00011365565240411591,0.0002360034589177951,5.2910196549728066e+85,0.23721529866781263
YOR271C,1.0,1.865940069967798e-08,0.004547010815086227,4.1645145483263076e-05,0.0,4.237547947351634e+78,0.19036452046763458
YER188C-A,4.0,3.262230826922022e-13,0.004604818875496406,0.00012833793562508664,0.0,1.1944798986519312e+69,0.1422680412371134
YER190C-A,4.0,3.262230826922022e-13,0.004604818875496406,0.00012833793562508664,0.0,1.1944798986519312e+69,0.1422680412371134
YHR003C,4.0,1.070537820890423e-06,0.004611639333201074,5.498290305419274e-05,0.0,1.3906920701427376e+82,0.22253577907679903
YGR169C,6.0,4.0671686104540306e-05,0.00468062020047386,6.57514260157908e-05,2.5588102048816026e-07,2.0140637113724207e+85,0.22810859952890616
YPR176C,6.0,2.4113617497827106e-07,0.004662690151047322,7.988496809302549e-05,9.517266529348775e-06,7.076175022897461e+80,0.24024024024024024
YMR191W,2.0,2.0832797697828205e-05,0.004591258613069203,3.550287789012762e-05,0.0,5.288851088216825e+84,0.23468389949406912
YOR068C,1.0,5.58808746509663e-09,0.0045464600797635755,6.613059862027991e-05,0.0,3.8060024823517537e+77,0.1654378708865312
YFL012W,1.0,2.1908250190645153e-11,0.004546454530004367,6.969630576575623e-05,0.0,5.6973132402122265e+72,0.15607328658674507
YPL113C,4.0,1.1830222326578705e-06,0.004607389190923578,0.00015469932072209388,0.001086562625554409,1.705999524077112e+82,0.2149449008994977
YFL034C-B,8.0,1.4223493545058368e-07,0.0046871610312145245,0.00011306424284221478,8.921855309329787e-06,2.4524988818667856e+80,0.21958787493038429
YIL129C,9.0,5.401064658676448e-07,0.00470695669635204,0.00012552962632801583,3.809517338803337e-05,3.550677900732603e+81,0.22406234778373113
YHR102W,9.0,1.8687936978881898e-06,0.004710919241613172,0.00012030902962650755,0.0001387713332117324,4.244099181732743e+82,0.23623058158942098
YOR017W,2.0,6.452914867193742e-06,0.00457243663468776,4.1217656560111564e-05,0.0,5.05993619190179e+83,0.21068702290076335
YPR188C,10.0,0.00015845287965802037,0.004882423154463323,0.00010197917912894595,0.00022007882987110043,3.059234343232354e+86,0.27048216385731083
YLR077W,3.0,7.044153220535416e-07,0.004593899778090781,8.916788200168349e-05,0.000375914934095409,6.040107650033988e+81,0.23117514029650724
YLR462W,7.0,1.144697404804699e-07,0.004671704305817456,0.00017195230735786527,0.00036231884057971015,1.5946176826931554e+80,0.22756317763944428
YOR307C,1.0,1.041665325032359e-07,0.004554296498707005,3.65706425447487e-05,0.0,1.3205542253576744e+80,0.22501222892548509
YLL066C,5.0,1.0466304909961575e-07,0.004631568267923755,0.0001406306168679181,0.0011833411272924625,1.3331378610633448e+80,0.22535211267605634
YLR466C-B,8.0,1.1450431160258326e-07,0.004691574671384789,0.00018184942217967,0.0006406851125847459,1.5955741116716908e+80,0.22770398481973433
YPL200W,6.0,5.522651274487071e-06,0.004673308760125066,7.273185175348212e-05,0.00010497638080613542,3.711127813145031e+83,0.2600584189201922
YLR080W,1.0,3.6694233822512094e-08,0.004547355011378317,3.8185782779036734e-05,0.0,1.642550594268403e+79,0.18822887540066835
YFL050C,1.0,1.6756871208082107e-09,0.004546697760239131,5.463319169580307e-05,0.0,3.425002270126823e+76,0.17092958444293058
YOR334W,6.0,3.630964022639355e-07,0.004643120781618992,0.00019184327440187625,0.001286303390603565,1.6074587027556477e+81,0.2061624649859944
YFL051C,4.0,2.150719066325966e-12,0.004604744199402912,0.00017864674915730284,0.00036338953501512035,5.4406406101373916e+70,0.14926180303931644
YNL033W,4.0,2.013409990473454e-12,0.004604506030469325,0.00017335225120802142,0.0001659441281620989,4.7695809809666177e+70,0.14845094664371772
YNL150W,1.0,1.0408475815592913e-14,0.00454653833050623,6.524566380148328e-05,0.0,1.1592339146688087e+66,0.12987929695771863
YNL019C,6.0,2.981887681875164e-11,0.0046426791628107365,0.00025519090475421103,0.0007673470776937923,1.0658944434907901e+73,0.15682263700673316
YFL052W,1.0,8.979283072689085e-09,0.004547041568590241,4.2884468704294396e-05,0.0,9.834069220349562e+77,0.18056918547595682
YMR130W,3.0,8.339312401504717e-07,0.00458628471508597,0.00010197947783445037,0.00036231884057971015,8.447358192167745e+81,0.21041396660821834
YFL055W,1.0,1.7681937707132062e-09,0.0045466212588279745,5.892626948011298e-05,0.0,3.812010430371289e+76,0.1658404686795854
YLL057C,5.0,3.831405356423824e-07,0.0046247060066290655,0.00018289084084840843,0.0011234998304894565,1.7890935123479765e+81,0.19880429302024058
YLR237W,5.0,7.171897971758273e-09,0.004627907912934708,8.037501881395993e-05,6.463326738174467e-08,6.18633790896799e+77,0.19692483322036317
YNL335W,1.0,1.2384082006104823e-08,0.0045464819008763716,5.822113999153246e-05,0.0,1.8695868132639422e+78,0.18518518518518517
YLR379W,4.0,2.192370900004929e-07,0.004605077382328222,0.00011274513548172098,0.002161548792824654,5.835783393117408e+80,0.20600858369098712
YFL064C,6.0,4.185019268199863e-10,0.004645556152656495,0.00015370916797828092,5.013891021589611e-05,2.1106975074507744e+75,0.16823626222913046
YHR214C-E,8.0,3.5873463938887545e-12,0.004681414461186326,0.00027490848643743474,0.0005614565402937852,1.5285553205561847e+71,0.14444211848440444
YHR213W-B,6.0,3.5870790615763123e-12,0.004643712154825229,0.00019296501921312612,1.804392878834141e-05,1.5283608129910477e+71,0.14443455963158722
YPL278C,7.0,3.587257258706234e-12,0.004662603376596027,0.0002283915443802162,0.00019913769971407672,1.528490482867622e+71,0.14443833895910196
YFR006W,2.0,5.309754435036226e-10,0.004565682438848873,7.871999609777518e-05,6.075842479606884e-06,3.4315427295276597e+75,0.17548879351454458
YGR026W,2.0,8.022831804759774e-08,0.0045655920007564195,7.872540576573632e-05,0.00010012283370443921,7.851309246058287e+79,0.19401096583719948
YFR007W,1.0,1.4620926670828545e-08,0.004547784117145353,3.7691724801755597e-05,0.0,2.6036552652783357e+78,0.19753086419753085
YFR012W,6.0,8.870014880507369e-11,0.004642411700013421,0.0002526068390624181,0.0010858623656704593,9.4704817053111e+73,0.1418694903492765
YLR341W,5.0,8.324822584680711e-13,0.004623283045604071,0.00023350668415963682,0.0007245063824311798,8.223298888266647e+69,0.12426555007766597
YGR146C-A,5.0,8.363310471040913e-13,0.004623364487744005,0.0002142553246582298,8.753248549367884e-08,8.298337809756394e+69,0.1242627526901085
YHR103W,3.0,8.285579042381426e-13,0.004585188087032793,0.00013539587010072816,0.0,8.147210319177444e+69,0.12425156439922568
YGR147C,4.0,8.324633962138809e-13,0.0046043948205877466,0.0001750317154348095,0.0,8.222950068013923e+69,0.12425995542849425
YFR012W-A,6.0,8.870014880507369e-11,0.004642411700013421,0.0002526068390624181,0.0010858623656704593,9.4704817053111e+73,0.1418694903492765
YFR016C,3.0,7.012234333606004e-07,0.004595364138944146,5.1740657536942744e-05,0.0,5.982432452206151e+81,0.2246276552453813
YJR110W,14.0,0.0003603240542209308,0.005094171303095434,0.00016277047554309618,0.0013068174225796202,1.5816135063454596e+87,0.2749551703526599
YFR020W,1.0,6.636613791366165e-19,0.004546374308444521,0.00011008788956794438,0.0,2.6020374970582988e+57,0.10183562401992437
YOL159C,2.0,1.1029231610829359e-16,0.004565262190927256,0.00018535650192897857,0.00036231884057971015,1.221216010886524e+62,0.11337961631680565
YFR023W,4.0,2.0778935607432583e-05,0.004627034567210826,5.322952844412108e-05,0.0,5.259404825938889e+84,0.22864717090547593
YMR208W,24.0,6.645101329450729e-06,0.005036674236664585,0.00024956478068661163,0.0007477352248080655,5.381524875773784e+83,0.254730041532072
YOR289W,2.0,1.3073617635235633e-11,0.004565343367871721,0.0001414572868974007,0.00036231884057971015,2.0757185896147987e+72,0.15136143025583373
YPR068C,7.0,8.143850674512315e-07,0.004677623646149581,7.387550984610053e-05,1.4842498274299492e-05,8.018739629051816e+81,0.2315144906261796
YPR054W,6.0,6.749077997128967e-06,0.004664118028796599,9.519566060775875e-05,0.0004952859435113107,5.540088458257254e+83,0.2524467209366139
YGL138C,2.0,7.735555938812904e-09,0.00456601730510263,8.534644727686301e-05,6.300234730429375e-05,7.282871910871435e+77,0.18663150420935187
YJL038C,2.0,6.011203292272992e-09,0.004565825877456192,0.00010087952968398253,1.4536454971071028e-07,4.3759329299277526e+77,0.15940396777267607
YOL047C,2.0,6.025192392507793e-09,0.004566062632614369,0.00010003308468689123,0.0,4.3962533895528525e+77,0.15987488052828222
YFR042W,3.0,5.587834678225696e-07,0.004587476701421703,6.467460444682684e-05,0.0,3.80782776429538e+81,0.20403637170104236
YPR011C,3.0,0.0006347991783462568,0.005059504471001694,5.782205091313523e-05,0.00036656557272562415,4.909888920550416e+87,0.24224338438583404
YHL024W,3.0,7.556788444243887e-06,0.004604672373361609,4.140138786723783e-05,2.9271413801180354e-06,6.951213620230502e+83,0.23565573770491804
YOR112W,5.0,8.356319699433499e-06,0.004641052687115837,7.501527018734935e-05,0.0003241536865983781,8.49674956728903e+83,0.23992697874559918
YJL217W,4.0,5.020600010900508e-07,0.004610848503697573,0.00010670363636123962,0.0007402060705660251,3.0723795551970427e+81,0.2263593865332568
YFR057W,1.0,1.2266607386917395e-14,0.004546539675403582,5.865699898372956e-05,0.0,1.5871214842875503e+66,0.13005984637858725
YMR220W,19.0,6.068528292705517e-06,0.004933289390050648,0.0001876022007262661,8.270632924410814e-06,4.4879547349858017e+83,0.2468362920896123
YML075C,17.0,6.009393293032408e-06,0.004892411790737561,0.00017086574981987058,5.4445821879901665e-06,4.400981213165542e+83,0.2450175329575214
YHR042W,13.0,1.541223392687204e-05,0.004821332187508361,0.00018854559226668847,0.0011629673464483205,2.894512408775371e+84,0.26621654207861106
YJR059W,3.0,1.7981091910953945e-06,0.004590521086192001,5.3452192783294634e-05,5.5266570240703855e-05,3.938945452266995e+82,0.2380849687297822
YGL015C,1.0,5.508078009468536e-07,0.004549224872145105,3.62547686031211e-05,0.0,3.6924841628873585e+81,0.21632637065485755
YGL017W,3.0,5.740779155543789e-06,0.004591766758250641,8.848880279281948e-05,0.00036231884057971015,4.0168421318827105e+83,0.2200693696926205
YJR062C,1.0,2.6493614634204476e-08,0.0045464844176518774,5.2412588882025167e-05,0.0,8.558660572070607e+78,0.18038036729625515
YJL175W,3.0,7.112147378327792e-09,0.004584257825992634,0.0002196389191992092,0.0010866939242826495,6.018663134590616e+77,0.16969473392972426
YOL157C,6.0,8.427701100768967e-05,0.004709965960572018,0.00010415048106596702,0.0003278537543550575,8.655440679802858e+85,0.23969777237396325
YKL107W,1.0,8.077883332014903e-05,0.004605408127196708,2.9421438228680173e-05,0.0,7.950932386034376e+85,0.22020983763513782
YMR063W,7.0,1.4729534456686306e-07,0.004667262260068468,0.00010972509269302383,0.0,2.6445404825076825e+80,0.21138086849965534
YOR030W,7.0,1.4729534456686306e-07,0.004667262260068468,0.00010972509269302383,0.0,2.6445404825076825e+80,0.21138086849965534
YGR122W,8.0,2.2655085384256122e-07,0.004688340448805654,0.00011884808666101513,1.6442094389772581e-06,6.256826725864987e+80,0.21396178146439784
YMR283C,2.0,1.7926065851739042e-06,0.004569740285663619,4.3743179285976125e-05,5.8446329614127765e-06,3.909772322532367e+82,0.22154438914753571
YGL053W,1.0,4.230590794109502e-14,0.004546613350060884,7.407858236827256e-05,0.0,2.164014998803556e+67,0.1267799724391364
YOL002C,2.0,7.315153545494816e-09,0.0045683550846042035,5.465223509087104e-05,4.818759276270686e-05,6.510728171415196e+77,0.20150397897349784
YMR100W,3.0,5.641273895014675e-06,0.004598461244308749,4.843458468900003e-05,7.165838540982916e-07,3.876191461843778e+83,0.23734789525734187
YGL059W,2.0,1.316537492518261e-07,0.004567442690932281,4.550932376604476e-05,1.0639895232116396e-06,2.1118688478946966e+80,0.2077218333709641
YGL060W,1.0,7.50561536821189e-08,0.004550475588751798,3.3366566352107205e-05,0.0,6.818236893834638e+79,0.21217712177121772
YNL036W,4.0,1.867498814149359e-06,0.004615751348614224,5.8433996282782145e-05,4.216212850820017e-05,4.250464516598424e+82,0.2363924457196694
YLR151C,3.0,4.153688486681108e-06,0.004594487379458383,4.8230974320404485e-05,4.9337092662696207e-05,2.0996744780935395e+83,0.22987548411277225
YOR381W,5.0,3.543090924380656e-08,0.004630043202627881,9.48911668691103e-05,3.4356835203631386e-06,1.5240025250888884e+79,0.20917014020462296
YLR047C,8.0,2.4132696309871377e-08,0.004685422097971433,0.00016216718362514526,2.0972091884671484e-05,7.05611150689577e+78,0.20329245387250028
YGL160W,1.0,1.1456907335606295e-08,0.004549295973181683,3.958647481271124e-05,0.0,1.5918878697942541e+78,0.19994928822400115
YMR021C,7.0,3.7599368669357956e-08,0.004669631349451739,0.00011699701756362387,3.0969523901153803e-06,1.7180019205208822e+79,0.210373870955448
YPL263C,1.0,9.152395966551129e-13,0.004546695559774287,5.8705073496561174e-05,0.0,9.798247986367274e+69,0.15043331334823132
YGL080W,3.0,1.1251690318300028e-06,0.004588815990727696,0.00012027902273836825,0.0006545213759203368,1.5430785795296666e+82,0.21168079150208996
YHR162W,1.0,5.193749128296466e-09,0.0045464721591551155,6.210417180415742e-05,0.0,3.2878279415962517e+77,0.17470565894417014
YGR243W,2.0,5.644915912787515e-09,0.0045656067651255955,8.160055206568682e-05,2.469982407986629e-07,3.8832247051960054e+77,0.17663434770087358
YGL081W,1.0,5.5397332632848675e-11,0.004546612181286039,6.92100879990231e-05,0.0,3.6820779932181605e+73,0.16085322143544017
YGL082W,1.0,0.00019223353455373926,0.004698748202189061,3.0405112308719424e-05,0.0,4.5030670146534094e+86,0.250045298061243
YGL085W,1.0,5.465138550907817e-08,0.004547986973171248,3.6136500486491735e-05,0.0,3.631384805329051e+79,0.20860889611125807
YHR036W,2.0,3.69737765169776e-07,0.004567920026451142,4.783599666470333e-05,2.280005112777511e-05,1.6575428710294958e+81,0.22208811104405551
YGL101W,2.0,0.00029274867735295726,0.0047832592658952075,8.188492746407737e-05,0.0003623188405797101,1.0443524347862265e+87,0.24139589801897932
YNL058C,1.0,1.3510834321842082e-06,0.004547279943036224,6.242289291427371e-05,0.0,2.2251952437943715e+82,0.19446205876136125
YGL114W,1.0,4.4653710054686754e-08,0.0045470395782025675,3.8158029980209866e-05,0.0,2.4297708628845944e+79,0.1941747572815534
YOL008W,3.0,9.874197667997002e-08,0.004587780633228428,6.126938578220491e-05,0.0,1.1878597432909888e+80,0.21155099068715746
YPL109C,3.0,8.689269788479656e-08,0.004587720566755431,5.7541724163837115e-05,1.1050121901709014e-05,9.198687885659176e+79,0.20017406440382943
YKL149C,3.0,0.00011320815287067709,0.004687902251473859,4.1155983089552935e-05,6.885079290871203e-08,1.5582605380652006e+86,0.23491360966890798
YMR180C,1.0,1.9247336303478343e-06,0.004548444917529101,3.6093377115653383e-05,0.0,4.512927284578049e+82,0.20955128691822944
YGL131C,2.0,4.114646592722478e-06,0.0045753965550781395,3.884728136132392e-05,0.0,2.061992979569932e+83,0.23278370514064015
YGL139W,2.0,1.9882723954104984e-07,0.004567349384559754,5.139161831127319e-05,0.0,4.778903212610149e+80,0.20390070921985815
YGL144C,6.0,7.760959983803919e-05,0.004705738772342057,7.750052779235785e-05,8.63041462096184e-05,7.340481237048064e+85,0.24439918533604887
YNL307C,5.0,7.57131589080312e-05,0.00469351749326566,6.263188230017619e-05,5.673688534994214e-05,6.985595179652561e+85,0.24750033627763082
YGL152C,1.0,1.2262576808134658e-17,0.004546374309988584,9.971183788471972e-05,0.0,9.357014731819507e+59,0.1008735060853039
YJL211C,2.0,1.9257515859351152e-15,0.004565262562601106,0.0001622664824062327,0.00036231884057971015,4.391534276996144e+64,0.11218828120236571
YGL254W,4.0,2.5959484253315933e-07,0.004605921606977658,9.718413570813396e-05,0.00021483924152657956,8.19851412489274e+80,0.22240128928283642
YGL155W,3.0,2.6755168684540396e-07,0.004598870337928971,5.345277384729464e-05,3.48348827667777e-05,8.709929337058367e+80,0.23274444491293164
YGL159W,2.0,8.853536589270042e-08,0.0045673748318074145,6.090717375373743e-05,1.069812827752257e-05,9.552773544857925e+79,0.20974238163994224
YPR126C,5.0,2.494210214826015e-11,0.004624346746227402,0.0001611354491768895,7.975022193692197e-06,7.600024024804914e+72,0.15232208394271365
YIL071W-A,5.0,2.494210214826015e-11,0.004624346746227402,0.0001611354491768895,7.975022193692197e-06,7.600024024804914e+72,0.15232208394271365
YHR180W-A,5.0,2.494210214826015e-11,0.004624346746227402,0.0001611354491768895,7.975022193692197e-06,7.600024024804914e+72,0.15232208394271365
YJR087W,5.0,2.494210214826015e-11,0.004624346746227402,0.0001611354491768895,7.975022193692197e-06,7.600024024804914e+72,0.15232208394271365
YGL166W,2.0,3.9007952314433895e-08,0.004566131198266407,5.321188205424634e-05,0.0,1.8526076542281307e+79,0.2030008826125331
YGL168W,1.0,5.260035153870899e-09,0.004547652671787691,4.054248782596494e-05,0.0,3.3618344855847167e+77,0.20275482093663913
YJL184W,5.0,8.010145714466226e-08,0.0046245968225996255,0.00010533132733925912,0.0,7.797019242513244e+79,0.19405188778738663
YGL170C,5.0,3.593588950960797e-07,0.004624915463343646,0.00011693898580006742,0.00023090799527676964,1.5686198869445705e+81,0.20676480503427352
YHR185C,4.0,3.898712030557964e-05,0.004639621224044148,7.647698989883352e-05,0.0003687699673340037,1.850495889434784e+85,0.23832138848113288
YLR227C,3.0,2.727697816535416e-09,0.004585126120661981,8.893395882406412e-05,0.0,8.987267847833458e+76,0.17704791840400283
YKL090W,9.0,0.0014822076624065367,0.005835005408614337,5.205271423752941e-05,1.1595992366328206e-05,2.676984035661772e+88,0.2662422225437708
YGL176C,1.0,2.540270333088868e-06,0.004555870982942808,3.0577966715711505e-05,0.0,7.820518874700192e+82,0.21085602964207953
YGL177W,2.0,1.5825098629895163e-05,0.004579613692352051,5.4836815872867484e-05,0.00021608970755029037,3.0436060920945336e+84,0.21525503041647168
YOR359W,2.0,1.4524690668887445e-05,0.0045825181111721095,4.330953974790181e-05,2.490798075705704e-06,2.5713825975721134e+84,0.23365079365079366
YIL122W,1.0,2.3909993691194877e-08,0.004547089482828304,3.982350001734536e-05,0.0,6.969457751541963e+78,0.1881775414195132
YGL186C,1.0,2.9915788069927665e-08,0.004548220918125977,3.569067593861952e-05,0.0,1.0878277657285368e+79,0.19460602855631942
YGL188C-A,2.0,1.4716446918233154e-11,0.004565420496692372,0.00012881322353016828,0.0,2.5747458000884375e+72,0.15081967213114755
YKL068W-A,2.0,1.4716446918233154e-11,0.004565420496692372,0.00012881322353016828,0.0,2.5747458000884375e+72,0.15081967213114755
YIL123W,3.0,3.1518204926549444e-09,0.004584479626437548,0.00016231337193956262,0.0007245063824311798,1.1972771083576068e+77,0.17759474937262723
YJL105W,5.0,6.529536729637904e-06,0.004640970493620282,6.575510980630063e-05,2.078917725296787e-06,5.190727111132629e+83,0.23472381681336904
YOR229W,7.0,4.647645562059812e-06,0.004684764407496229,6.962830300544638e-05,9.433950946137259e-06,2.627804484505343e+83,0.24284017421142934
YNR048W,2.0,0.00015262077159202705,0.004678006718865639,5.124543351951251e-05,0.00044159739441589036,2.838251049129481e+86,0.22776975448731174
YGL199C,2.0,1.9008485245757966e-10,0.00456574561834252,0.00012024419936100954,0.00036231884057971015,4.3968028974504e+74,0.16912801029474844
YOR044W,1.0,1.9008063425319572e-10,0.004546858382217145,5.274756518122648e-05,0.0,4.3966155346342946e+74,0.16911764705882354
YML094C-A,1.0,8.823364251793765e-13,0.004546376316770955,7.889999758075988e-05,0.0,9.368240610358211e+69,0.14466546112115733
YIL039W,3.0,7.6079923998964e-08,0.004587535789548065,6.448749082812223e-05,1.4513119502015674e-05,7.05847743282625e+79,0.2018724400234055
YGL203C,5.0,1.1895629594411858e-06,0.00462704317313041,8.973544934369728e-05,7.138886234617964e-05,1.7250834721044436e+82,0.22180254751476675
YKL023W,3.0,0.0003162765699031178,0.004821866527762572,3.5117472989732785e-05,2.3799437422815274e-06,1.2185896117290703e+87,0.2355853356664248
YGL217C,3.0,4.9278585871538685e-09,0.004584716629891366,0.00012639662912793977,0.0014471745826669924,2.9441479769926373e+77,0.1769174064933816
YLR062C,3.0,4.9278585871538685e-09,0.004584716629891366,0.00012639662912793977,0.0014471745826669924,2.9441479769926373e+77,0.1769174064933816
YMR182W-A,3.0,4.563503183171244e-11,0.004584866666615594,0.00013354289659154808,0.0025334746107649204,2.509338065862955e+73,0.15038823048630975
YLR125W,5.0,1.0611862366310393e-06,0.0046251194024286395,0.00014675249793722026,0.0036416712066350476,1.3689348125280077e+82,0.2147943499747072
YGL230C,5.0,7.409871092801882e-06,0.004631882655988427,7.435560686869287e-05,5.1686956300496886e-05,6.68533172569834e+83,0.22118929315595448
YGL242C,1.0,1.0706845678264698e-07,0.004549429808054062,3.5482443066664964e-05,0.0,1.3962892759296594e+80,0.2119734265197189
YLL035W,10.0,0.0008189751674279924,0.005356108809168072,6.755154939832095e-05,0.00010235261125559094,8.164889309233933e+87,0.23905417695205924
YGL247W,4.0,1.8973615553222908e-06,0.004611547583658734,6.798335325252447e-05,1.2933690731374622e-05,4.380642962840457e+82,0.22052654708161878
YPL092W,3.0,2.8955254013724506e-08,0.0045858635474814126,0.00011670522894968952,0.0007245063824311797,1.0218003422645486e+79,0.19972501628193068
YOL154W,6.0,2.4972338870132487e-09,0.004645160381071201,0.00015078212254239742,0.0003224946632794807,7.556686710745113e+76,0.1907790143084261
YGL258W,3.0,1.6694843703407028e-08,0.004584980534403317,9.880332290227201e-05,0.00016316813314828514,3.3892968286487287e+78,0.18688424687679858
YNL254C,4.0,3.6123718423830334e-06,0.004609060131038191,8.909005265655292e-05,0.0006156678967693009,1.5884262187348718e+83,0.22823120813693873
YGL259W,1.0,2.1728023364089976e-15,0.004546616965136093,6.347715221276124e-05,0.0,3.7018645759399996e+63,0.11464650660463571
YNL024C,5.0,3.432547748500258e-06,0.004627478029861327,8.7561243697938e-05,7.340908026367059e-07,1.435437157833206e+83,0.21039792651318798
YIL001W,1.0,1.3001847778129282e-06,0.004548636802669824,3.486945724612845e-05,0.0,2.060439725026405e+82,0.21776866024932934
YPL095C,3.0,1.2749081062750222e-09,0.00458531088890185,8.712702312402785e-05,0.0,1.9741323678308428e+76,0.17378711078928313
YLR257W,1.0,8.629127968970325e-10,0.004547472743302182,3.8364185440458224e-05,0.0,8.98329164372648e+75,0.1692836113837095
YGR021W,4.0,1.7385355575760835e-05,0.004625500717967785,8.44273231530299e-05,0.0004980117272696316,3.6846355466397773e+84,0.24022978501175038
YKL084W,4.0,5.88144376797348e-07,0.0046134970291760915,5.606950520060554e-05,0.0,4.218919664297291e+81,0.21263482280431434
YGR031C-A,1.0,2.1592380383991194e-08,0.004546479657712709,5.254990193166669e-05,0.0,5.688801676152548e+78,0.17732091230324445
